Material;Texto breve de material;Centro;Depósito;UM básica;Nome 1;Utilização livre;Trânsito e TE;Em ctrl.qualidade;Bloqueado;Estoque em trânsito;Estoque do bloqueio avaliado na EM;Tipo de material;Grupo de mercadorias;Descrição do depósito;Marc.p/elim.nív.dep.;Estq.não disponível;Devoluções;Vasilhame vinc.;Em transfer.(centro)
780782;''PARAFUSO,ROSCA DUP,AZ,16X550,R250,D41028;BMUD;BMUD;PEÇ;DEP. COMPEL;253;0;0;0;0;0;ZMBT;FMCF0100;DEP. COMPEL;;0;0;0;0
780782;''PARAFUSO,ROSCA DUP,AZ,16X550,R250,D41028;BMUF;BMUF;PEÇ;PTF ENEL / NITEROI / EMER, MAN;76;0;0;0;0;0;ZMBT;FMCF0100;DEP.NITEROI-RJ;;0;0;0;0
780782;''PARAFUSO,ROSCA DUP,AZ,16X550,R250,D41028;BMUI;BMUI;PEÇ;ENGELMIG - SOC SOT / ARARUAMA;82;0;0;0;0;0;ZMBT;FMCF0100;DEP.ARARUAMA;;0;0;0;0
780782;''PARAFUSO,ROSCA DUP,AZ,16X550,R250,D41028;BMUK;;PEÇ;PSE - SOT / NITERÓI;0;50;0;0;50;0;ZMBT;FMCF0100;;;0;0;0;0
780782;''PARAFUSO,ROSCA DUP,AZ,16X550,R250,D41028;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;184;0;0;0;0;0;ZMBT;FMCF0100;DEP.SOT/NITERÓI;;0;0;0;0
780782;''PARAFUSO,ROSCA DUP,AZ,16X550,R250,D41028;BMUL;BMUL;PEÇ;PSE - SOC / MAGÉ;10;0;0;0;0;0;ZMBT;FMCF0100;DEP.SOC/MAGÉ-RJ;;0;0;0;0
780782;''PARAFUSO,ROSCA DUP,AZ,16X550,R250,D41028;BMUM;BMUM;PEÇ;ELLCA - SOT / MAGÉ;163;0;0;0;0;0;ZMBT;FMCF0100;DEP.MAGÉ;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;30;0;0;0;0;0;ZMBT;FMCF0100;DEP.REG. MT/BT;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;1;0;0;0;0;0;ZMBT;FMCF0100;DEP. ENGELMIG;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;200;0;0;0;0;0;ZMBT;FMCF0100;DEP. PTF ENEL;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;3;0;0;0;0;0;ZMBT;FMCF0100;DEP. PTF ENEL;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMTB;BMTB;PEÇ;INDICA / CANTAGALO-RJ;10;0;39;0;0;0;ZMBT;FMCF0100;DEP. INDICA;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMTF;BMTF;PEÇ;ELLCA / ANGRA;144;0;0;0;0;0;ZMBT;FMCF0100;ELLCA / ANGRA;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;8;0;0;0;0;0;ZMBT;FMCF0100;ENGELMIG / RESEN;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;70;0;0;0;0;0;ZMBT;FMCF0100;PROGEN / TERESOP;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;61;0;0;0;0;0;ZMBT;FMCF0100;DEP PTF ENEL/AN;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;106;0;0;0;0;0;ZMBT;FMCF0100;PROGEN / PETROPO;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;74;0;0;0;0;0;ZMBT;FMCF0100;DEP PTF ENEL/MAC;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMUA;BMUA;PEÇ;ELGEMIG / MARICÁ;95;0;0;0;0;0;ZMBT;FMCF0100;ELGEMIG / MARICÁ;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;2;0;0;0;0;0;ZMBT;FMCF0100;DEP. PTF ENEL;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMUD;BMUD;PEÇ;DEP. COMPEL;123;0;0;0;0;0;ZMBT;FMCF0100;DEP. COMPEL;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMUF;BMUF;PEÇ;PTF ENEL / NITEROI / EMER, MAN;61;0;0;0;0;0;ZMBT;FMCF0100;DEP.NITEROI-RJ;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMUH;BMUH;PEÇ;ENGELMIG - SOC SOT / CABO FRIO;81;0;0;0;0;0;ZMBT;FMCF0100;DEP.CABO FRIO;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMUI;BMUI;PEÇ;ENGELMIG - SOC SOT / ARARUAMA;24;0;0;0;0;0;ZMBT;FMCF0100;DEP.ARARUAMA;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;92;0;0;0;0;0;ZMBT;FMCF0100;DEP.SOT/NITERÓI;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMUL;BMUL;PEÇ;PSE - SOC / MAGÉ;3;0;0;0;0;0;ZMBT;FMCF0100;DEP.SOC/MAGÉ-RJ;;0;0;0;0
780783;''PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;BMUM;BMUM;PEÇ;ELLCA - SOT / MAGÉ;111;0;0;0;0;0;ZMBT;FMCF0100;DEP.MAGÉ;;0;0;0;0
780784;''PARAF ROSC DUP AL 400X175X16MM DQN-1991;BM01;;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;0;300;0;0;300;0;ZMBT;FMCF0100;;;0;0;0;0
780784;''PARAF ROSC DUP AL 400X175X16MM DQN-1991;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;1.335;0;0;0;0;0;ZMBT;FMCF0100;DEP.REG. MT/BT;;0;0;0;0
780784;''PARAF ROSC DUP AL 400X175X16MM DQN-1991;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;240;0;0;0;0;0;ZMBT;FMCF0100;DEP. PROGEN;;0;0;0;0
780784;''PARAF ROSC DUP AL 400X175X16MM DQN-1991;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;19;0;0;0;0;0;ZMBT;FMCF0100;DEP. ENGELMIG;;0;0;0;0
780784;''PARAF ROSC DUP AL 400X175X16MM DQN-1991;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;100;0;0;0;0;0;ZMBT;FMCF0100;DEP. PTF ENEL;;0;0;0;0
780784;''PARAF ROSC DUP AL 400X175X16MM DQN-1991;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;100;0;0;0;0;0;ZMBT;FMCF0100;DEP PTF ENEL/AN;;0;0;0;0
780784;''PARAF ROSC DUP AL 400X175X16MM DQN-1991;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;191;0;0;0;0;0;ZMBT;FMCF0100;DEP PTF ENEL/MAC;;0;0;0;0
780784;''PARAF ROSC DUP AL 400X175X16MM DQN-1991;BMUA;BMUA;PEÇ;ELGEMIG / MARICÁ;27;0;0;0;0;0;ZMBT;FMCF0100;ELGEMIG / MARICÁ;;0;0;0;0
780784;''PARAF ROSC DUP AL 400X175X16MM DQN-1991;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;183;0;0;0;0;0;ZMBT;FMCF0100;DEP. PTF ENEL;;0;0;0;0
780784;''PARAF ROSC DUP AL 400X175X16MM DQN-1991;BMUD;BMUD;PEÇ;DEP. COMPEL;330;0;0;0;0;0;ZMBT;FMCF0100;DEP. COMPEL;;0;0;0;0
780784;''PARAF ROSC DUP AL 400X175X16MM DQN-1991;BMUG;BMUG;PEÇ;PTF ENEL / ITABORAI / EMER, MA;130;0;0;0;0;0;ZMBT;FMCF0100;DEP.ITABORAI-RJ;;0;0;0;0
780784;''PARAF ROSC DUP AL 400X175X16MM DQN-1991;BMUH;BMUH;PEÇ;ENGELMIG - SOC SOT / CABO FRIO;8;0;0;0;0;0;ZMBT;FMCF0100;DEP.CABO FRIO;;0;0;0;0
780784;''PARAF ROSC DUP AL 400X175X16MM DQN-1991;BMUI;BMUI;PEÇ;ENGELMIG - SOC SOT / ARARUAMA;100;0;0;0;0;0;ZMBT;FMCF0100;DEP.ARARUAMA;;0;0;0;0
780784;''PARAF ROSC DUP AL 400X175X16MM DQN-1991;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;718;0;0;0;0;0;ZMBT;FMCF0100;DEP.SOT/NITERÓI;;0;0;0;0
780784;''PARAF ROSC DUP AL 400X175X16MM DQN-1991;BMUM;BMUM;PEÇ;ELLCA - SOT / MAGÉ;2;0;0;0;0;0;ZMBT;FMCF0100;DEP.MAGÉ;;0;0;0;0
780785;''PARAF ROSC DUP AL 450X200X16MM DQN-1991;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;12;0;0;0;0;0;ZMBT;FMCF0100;DEP.REG. MT/BT;;0;0;0;0
780785;''PARAF ROSC DUP AL 450X200X16MM DQN-1991;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;86;0;0;0;0;0;ZMBT;FMCF0100;DEP. PROGEN;;0;0;0;0
780785;''PARAF ROSC DUP AL 450X200X16MM DQN-1991;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;66;0;0;0;0;0;ZMBT;FMCF0100;DEP. ENGELMIG;;0;0;0;0
780785;''PARAF ROSC DUP AL 450X200X16MM DQN-1991;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;2;0;0;0;0;0;ZMBT;FMCF0100;DEP. PTF ENEL;;0;0;0;0
780785;''PARAF ROSC DUP AL 450X200X16MM DQN-1991;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;68;0;0;0;0;0;ZMBT;FMCF0100;ENGELMIG / RESEN;;0;0;0;0
780785;''PARAF ROSC DUP AL 450X200X16MM DQN-1991;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;95;0;0;0;0;0;ZMBT;FMCF0100;PROGEN / PETROPO;;0;0;0;0
780785;''PARAF ROSC DUP AL 450X200X16MM DQN-1991;BMUD;BMUD;PEÇ;DEP. COMPEL;85;0;0;0;0;0;ZMBT;FMCF0100;DEP. COMPEL;;0;0;0;0
780785;''PARAF ROSC DUP AL 450X200X16MM DQN-1991;BMUG;BMUG;PEÇ;PTF ENEL / ITABORAI / EMER, MA;3;0;0;0;0;0;ZMBT;FMCF0100;DEP.ITABORAI-RJ;;0;0;0;0
780785;''PARAF ROSC DUP AL 450X200X16MM DQN-1991;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;252;0;0;0;0;0;ZMBT;FMCF0100;DEP.SOT/NITERÓI;;0;0;0;0
780786;''PARAF ROSC DUP AL 500X225X16MM DQN-1991;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;738;0;0;0;0;0;ZMBT;FMCF0100;DEP.REG. MT/BT;;0;0;0;0
780786;''PARAF ROSC DUP AL 500X225X16MM DQN-1991;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;14;0;0;0;0;0;ZMBT;FMCF0100;DEP. PROGEN;;0;0;0;0
780786;''PARAF ROSC DUP AL 500X225X16MM DQN-1991;BMAT;BMAT;PEÇ;ENGELMIG / ITAPERUNA-RJ;19;0;0;0;0;0;ZMBT;FMCF0100;DEP. ENGELMIG;;0;0;0;0
780786;''PARAF ROSC DUP AL 500X225X16MM DQN-1991;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;28;0;0;0;0;0;ZMBT;FMCF0100;DEP. ENGELMIG;;0;0;0;0
780786;''PARAF ROSC DUP AL 500X225X16MM DQN-1991;BMBE;BMBE;PEÇ;ELETROMECANICA / CAXIAS-RJ;6;0;0;0;0;0;ZMBT;FMCF0100;DEP. ELETROMECAN;;0;0;0;0
780786;''PARAF ROSC DUP AL 500X225X16MM DQN-1991;BMBY;;PEÇ;PTF ENEL / ITAPERUNA-RJ;0;80;0;0;80;0;ZMBT;FMCF0100;;;0;0;0;0
780786;''PARAF ROSC DUP AL 500X225X16MM DQN-1991;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;11;0;0;0;0;0;ZMBT;FMCF0100;DEP. PTF ENEL;;0;0;0;0
780786;''PARAF ROSC DUP AL 500X225X16MM DQN-1991;BMTB;BMTB;PEÇ;INDICA / CANTAGALO-RJ;178;0;0;0;0;0;ZMBT;FMCF0100;DEP. INDICA;;0;0;0;0
780786;''PARAF ROSC DUP AL 500X225X16MM DQN-1991;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;25;0;0;0;0;0;ZMBT;FMCF0100;ENGELMIG / RESEN;;0;0;0;0
780786;''PARAF ROSC DUP AL 500X225X16MM DQN-1991;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;52;0;0;0;0;0;ZMBT;FMCF0100;PROGEN / TERESOP;;0;0;0;0
780786;''PARAF ROSC DUP AL 500X225X16MM DQN-1991;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;289;0;0;0;0;0;ZMBT;FMCF0100;PROGEN / PETROPO;;0;0;0;0
780786;''PARAF ROSC DUP AL 500X225X16MM DQN-1991;BMUM;BMUM;PEÇ;ELLCA - SOT / MAGÉ;19;0;0;0;0;0;ZMBT;FMCF0100;DEP.MAGÉ;;0;0;0;0
780787;''PARAF ROSC DUP AL 550X250X16MM DQN-1991;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;160;0;0;0;0;0;ZMBT;FMCF0100;DEP.REG. MT/BT;;0;0;0;0
780787;''PARAF ROSC DUP AL 550X250X16MM DQN-1991;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;75;0;0;0;0;0;ZMBT;FMCF0100;DEP. PROGEN;;0;0;0;0
780787;''PARAF ROSC DUP AL 550X250X16MM DQN-1991;BMAT;BMAT;PEÇ;ENGELMIG / ITAPERUNA-RJ;34;0;0;0;0;0;ZMBT;FMCF0100;DEP. ENGELMIG;;0;0;0;0
780787;''PARAF ROSC DUP AL 550X250X16MM DQN-1991;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;120;0;0;0;0;0;ZMBT;FMCF0100;DEP. ENGELMIG;;0;0;0;0
780787;''PARAF ROSC DUP AL 550X250X16MM DQN-1991;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;600;0;0;0;0;0;ZMBT;FMCF0100;DEP. PTF ENEL;;0;0;0;0
780787;''PARAF ROSC DUP AL 550X250X16MM DQN-1991;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;98;0;0;0;0;0;ZMBT;FMCF0100;DEP. PTF ENEL;;0;0;0;0
780787;''PARAF ROSC DUP AL 550X250X16MM DQN-1991;BMTB;BMTB;PEÇ;INDICA / CANTAGALO-RJ;4;0;0;0;0;0;ZMBT;FMCF0100;DEP. INDICA;;0;0;0;0
780787;''PARAF ROSC DUP AL 550X250X16MM DQN-1991;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;17;0;0;0;0;0;ZMBT;FMCF0100;ENGELMIG / RESEN;;0;0;0;0
780787;''PARAF ROSC DUP AL 550X250X16MM DQN-1991;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;19;0;0;0;0;0;ZMBT;FMCF0100;DEP PTF ENEL/MAC;;0;0;0;0
780787;''PARAF ROSC DUP AL 550X250X16MM DQN-1991;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;79;0;0;0;0;0;ZMBT;FMCF0100;DEP. PTF ENEL;;0;0;0;0
780788;''PARAF ROSC DUP AL 600X275X16MM DQN-1991;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;60;0;0;0;0;0;ZMBT;FMCF0100;DEP.REG. MT/BT;;0;0;0;0
780788;''PARAF ROSC DUP AL 600X275X16MM DQN-1991;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;67;0;0;0;0;0;ZMBT;FMCF0100;DEP. PROGEN;;0;0;0;0
780788;''PARAF ROSC DUP AL 600X275X16MM DQN-1991;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;5;0;0;0;0;0;ZMBT;FMCF0100;DEP. ENGELMIG;;0;0;0;0
780788;''PARAF ROSC DUP AL 600X275X16MM DQN-1991;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;195;0;0;0;0;0;ZMBT;FMCF0100;DEP. PTF ENEL;;0;0;0;0
780792;''CHUMBADOR EXPANS,ROSCA M12X2,00,DQN2134;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;381;0;0;0;0;0;ZMBT;FEEM1400;DEP.REG. MT/BT;;0;0;0;0
780792;''CHUMBADOR EXPANS,ROSCA M12X2,00,DQN2134;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;2;0;0;0;0;0;ZMBT;FEEM1400;DEP PTF ENEL/AN;;0;0;0;0
780792;''CHUMBADOR EXPANS,ROSCA M12X2,00,DQN2134;BMUE;BMUE;PEÇ;PTF ENEL / MARICA / EMERG E MA;1;0;0;0;0;0;ZMBT;FEEM1400;DEP.MARICA-RJ;;0;0;0;0
780801;''CINTA POSTE CIRC.AL 160MM PM-1257 I2 R3;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;20;0;0;0;0;0;ZMBT;FEEM1400;DEP.REG. MT/BT;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;48.200;0;0;0;0;0;ZMBT;FEEM1400;DEP.REG. MT/BT;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMAS;BMAS;PEÇ;PROGEN / MACAÉ-RJ;290;0;0;0;0;0;ZMBT;FEEM1400;DEP. PROGEN;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMAT;BMAT;PEÇ;ENGELMIG / ITAPERUNA-RJ;142;0;0;0;0;0;ZMBT;FEEM1400;DEP. ENGELMIG;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMAU;BMAU;PEÇ;ENGELMIG / CAMPOS-RJ;499;0;0;0;0;0;ZMBT;FEEM1400;DEP. ENGELMIG;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMBV;BMBV;PEÇ;PTF ENEL / PADUA-RJ;251;0;0;0;0;0;ZMBT;FEEM1400;DEP. PTF ENEL;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMBY;;PEÇ;PTF ENEL / ITAPERUNA-RJ;0;320;0;0;320;0;ZMBT;FEEM1400;;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMBY;BMBY;PEÇ;PTF ENEL / ITAPERUNA-RJ;537;0;0;0;0;0;ZMBT;FEEM1400;DEP. PTF ENEL;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMTB;BMTB;PEÇ;INDICA / CANTAGALO-RJ;251;0;0;0;0;0;ZMBT;FEEM1400;DEP. INDICA;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMTC;BMTC;PEÇ;INDICA / PADUA-RJ;138;0;0;37;0;0;ZMBT;FEEM1400;DEP. INDICA;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMTF;BMTF;PEÇ;ELLCA / ANGRA;291;0;0;0;0;0;ZMBT;FEEM1400;ELLCA / ANGRA;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMTG;BMTG;PEÇ;ENGELMIG / RESENDE;19;0;0;0;0;0;ZMBT;FEEM1400;ENGELMIG / RESEN;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMTK;BMTK;PEÇ;PROGEN / TERESOPOLIS;139;0;0;0;0;0;ZMBT;FEEM1400;PROGEN / TERESOP;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMTM;BMTM;PEÇ;PTF ENEL / ANGRA;69;0;0;0;0;0;ZMBT;FEEM1400;DEP PTF ENEL/AN;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMTO;BMTO;PEÇ;PROGEN / PETROPOLIS;16;0;0;0;0;0;ZMBT;FEEM1400;PROGEN / PETROPO;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMTS;BMTS;PEÇ;PTF ENEL / MACAÉ;3;0;0;0;0;0;ZMBT;FEEM1400;DEP PTF ENEL/MAC;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMUB;BMUB;PEÇ;PTF ENEL / CAMPOS / MANUT;417;0;0;0;0;0;ZMBT;FEEM1400;DEP. PTF ENEL;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMUD;BMUD;PEÇ;DEP. COMPEL;297;0;0;0;0;0;ZMBT;FEEM1400;DEP. COMPEL;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMUF;BMUF;PEÇ;PTF ENEL / NITEROI / EMER, MAN;2.645;0;0;0;0;0;ZMBT;FEEM1400;DEP.NITEROI-RJ;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMUG;BMUG;PEÇ;PTF ENEL / ITABORAI / EMER, MA;480;0;0;0;0;0;ZMBT;FEEM1400;DEP.ITABORAI-RJ;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMUH;BMUH;PEÇ;ENGELMIG - SOC SOT / CABO FRIO;30;0;0;0;0;0;ZMBT;FEEM1400;DEP.CABO FRIO;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMUI;BMUI;PEÇ;ENGELMIG - SOC SOT / ARARUAMA;6;0;0;0;0;0;ZMBT;FEEM1400;DEP.ARARUAMA;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMUK;BMUK;PEÇ;PSE - SOT / NITERÓI;656;0;0;0;0;0;ZMBT;FEEM1400;DEP.SOT/NITERÓI;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMUL;BMUL;PEÇ;PSE - SOC / MAGÉ;40;0;0;0;0;0;ZMBT;FEEM1400;DEP.SOC/MAGÉ-RJ;;0;0;0;0
780820;''PINO,AUTOTRAVANTE,ISOL,190X140,D51507,FP;BMUM;BMUM;PEÇ;ELLCA - SOT / MAGÉ;222;0;0;0;0;0;ZMBT;FEEM1400;DEP.MAGÉ;;0;0;0;0
780907;''SELO,SEMI-BAR,SEXT/CAD,AMARELO,D19044;BM06;BM64;UN;PTF REPARO MED/ SÃO GONÇALO-RJ;11.600;0;0;0;0;0;ZMBT;FZDS0700;DEP. REP.STANDBY;;0;0;0;0
780907;''SELO,SEMI-BAR,SEXT/CAD,AMARELO,D19044;BMUI;;UN;ENGELMIG - SOC SOT / ARARUAMA;0;150;0;0;150;0;ZMBT;FZDS0700;;;0;0;0;0
780908;''SELO,SEMI-BAR,SEXT/CAD,LILAS,D19044;BM06;BM64;UN;PTF REPARO MED/ SÃO GONÇALO-RJ;9.587;0;0;0;0;0;ZMBT;FZDS0700;DEP. REP.STANDBY;;0;0;0;0
780908;''SELO,SEMI-BAR,SEXT/CAD,LILAS,D19044;BMAU;BMAU;UN;ENGELMIG / CAMPOS-RJ;1.000;0;0;0;0;0;ZMBT;FZDS0700;DEP. ENGELMIG;;0;0;0;0
780908;''SELO,SEMI-BAR,SEXT/CAD,LILAS,D19044;BMBG;BMBG;UN;3C / SÃO GONÇALO-RJ;806;0;0;0;0;0;ZMBT;FZDS0700;DEP. 3C;;0;0;0;0
780908;''SELO,SEMI-BAR,SEXT/CAD,LILAS,D19044;BMUH;;UN;ENGELMIG - SOC SOT / CABO FRIO;0;2.300;0;0;2.300;0;ZMBT;FZDS0700;;;0;0;0;0
780908;''SELO,SEMI-BAR,SEXT/CAD,LILAS,D19044;BMUH;BMUH;UN;ENGELMIG - SOC SOT / CABO FRIO;1.600;0;0;0;0;0;ZMBT;FZDS0700;DEP.CABO FRIO;;0;0;0;0
780908;''SELO,SEMI-BAR,SEXT/CAD,LILAS,D19044;BMUI;BMUI;UN;ENGELMIG - SOC SOT / ARARUAMA;2.350;0;0;0;0;0;ZMBT;FZDS0700;DEP.ARARUAMA;;0;0;0;0
780908;''SELO,SEMI-BAR,SEXT/CAD,LILAS,D19044;BMUN;BMUN;UN;CENEGED - SOC MARICA;320;0;0;0;0;0;ZMBT;FZDS0700;DEP.MARICA;;0;0;0;0
780929;''PARAF.PHILLIPS,4,8X50MM,PMA-410.22.1;BM01;BM11;PEÇ;PTF CENTRAL MRO / ITABORAÍ-RJ;13.170;0;0;0;0;0;ZMBT;FMCF0100;DEP.REG. MT/BT;;0;0;0;0
780932;''PORCA,OLHAL,AZ,M16X2,D410.39;BM01;BM11;UN;PTF CENTRAL MRO / ITABORAÍ-RJ;3;0;0;0;0;0;ZMBT;FEEM1400;DEP.REG. MT/BT;;0;0;0;0
780932;''PORCA,OLHAL,AZ,M16X2,D410.39;BMUD;BMUD;UN;DEP. COMPEL;1;0;0;0;0;0;ZMBT;FEEM1400;DEP. COMPEL;;0;0;0;0
780938;''BUCHA, NYLON, SEM PARAFUSO NR 8;BM01;BM11;UN;PTF CENTRAL MRO / ITABORAÍ-RJ;2.980;0;0;0;0;0;ZMBT;FMCF0100;DEP.REG. MT/BT;;0;0;0;0
780938;''BUCHA, NYLON, SEM PARAFUSO NR 8;BMAN;BMAN;UN;3C / PETRÓPOLIS-RJ;1.500;0;0;0;0;0;ZMBT;FMCF0100;DEP. 3C;;0;0;0;0
780938;''BUCHA, NYLON, SEM PARAFUSO NR 8;BMAS;BMAS;UN;PROGEN / MACAÉ-RJ;139;0;0;0;0;0;ZMBT;FMCF0100;DEP. PROGEN;;0;0;0;0
780938;''BUCHA, NYLON, SEM PARAFUSO NR 8;BMTH;BMTH;UN;ELLCA / SÃO PEDRO;1.100;0;0;0;0;0;ZMBT;FMCF0100;ELLCA / SÃO PEDR;;0;0;0;0
